Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,f_a_age_group,f_a_admission_band,f_a_prev_qual_band,f_a_financial_risk,f_a_parental_edu_level,f_a_is_mature_student,f_a_first_choice,f_a_attended_daytime,f_a_prior_higher_edu,f_a_domestic_student,admission_grade_band,age_group,financial_risk,f_b_sem1_pass_rate,f_b_sem2_pass_rate,f_b_sem1_evaluation_rate,f_b_sem2_evaluation_rate,f_b_academic_progress,f_b_academic_performance_score,f_b_sem1_engagement,f_b_sem2_engagement,f_b_no_evaluation_flag,f_b_credited_ratio,f_b_grade_improvement,f_b_total_units_approved,f_b_total_units_enrolled,semester_1_pass_rate,semester_2_pass_rate,semester_1_evaluation_rate,semester_2_evaluation_rate,academic_progress,academic_performance_score,attendance_mode,early_admission_risk,current_academic_risk
1,1,1,9238,1,1,139.0,1,37,38,9,9,126.1,0,0,0,1,0,1,19,0,0,6,7,5,12.333333333333334,0,0,6,7,6,12.833333333333334,0,12.7,3.7,-1.7,Graduate,15-19,Q2,Q3,LOW,37.5,0,1,1,0,1,Q2,15-19,LOW,0.8333333333333334,1.0,1.1666666666666667,1.1666666666666667,0.9166666666666666,12.606060606060607,1.1666666666666667,1.1666666666666667,0,0.0,0.5,11,12,0.8333333333333334,1.0,1.1666666666666667,1.1666666666666667,0.9166666666666666,12.606060606060607,Daytime,MEDIUM,MEDIUM
1,39,1,9254,1,1,130.0,1,19,38,9,7,113.5,0,0,0,1,0,1,24,0,0,6,6,6,13.666666666666666,0,0,6,6,6,14.166666666666666,0,12.4,0.5,1.79,Graduate,20-24,Q1,Q2,LOW,28.5,1,1,1,0,1,Q1,20-24,LOW,1.0,1.0,1.0,1.0,1.0,13.916666666666666,1.0,1.0,0,0.0,0.5,12,12,1.0,1.0,1.0,1.0,1.0,13.916666666666666,Daytime,HIGH,LOW
1,1,1,9500,1,1,139.0,1,37,38,6,6,121.3,1,0,0,1,0,1,19,0,0,8,10,6,11.833333333333334,0,0,8,10,6,11.833333333333334,0,9.4,-0.8,-3.12,Enrolled,15-19,Q2,Q3,LOW,37.5,0,1,1,0,1,Q2,15-19,LOW,0.75,0.75,1.25,1.25,0.75,11.833333333333334,1.25,1.25,0,0.0,0.0,12,16,0.75,0.75,1.25,1.25,0.75,11.833333333333334,Daytime,MEDIUM,MEDIUM
1,1,1,9773,1,1,127.0,1,1,19,7,7,121.8,1,0,0,1,0,1,20,0,0,6,11,4,14.0,0,0,6,12,3,11.0,0,9.4,-0.8,-3.12,Enrolled,20-24,Q2,Q2,LOW,10.0,1,1,1,0,1,Q2,20-24,LOW,0.6666666666666666,0.5,1.8333333333333333,2.0,0.5833333333333334,12.714285714285714,1.8333333333333333,2.0,0,0.0,-3.0,7,12,0.6666666666666666,0.5,1.8333333333333333,2.0,0.5833333333333334,12.714285714285714,Daytime,MEDIUM,HIGH
1,1,3,9130,1,1,167.0,1,37,37,90,90,159.3,0,0,0,1,0,0,19,0,0,5,7,5,14.714285714285714,0,0,5,5,5,15.8,0,7.6,2.6,0.32,Graduate,15-19,Q4,Q4,MEDIUM,37.0,0,0,1,0,1,Q4,15-19,MEDIUM,1.0,1.0,1.4,1.0,1.0,15.257142857142856,1.4,1.0,0,0.0,1.0857142857142872,10,10,1.0,1.0,1.4,1.0,1.0,15.257142857142856,Daytime,LOW,LOW
1,39,1,9991,0,1,130.0,1,38,38,9,9,120.0,0,0,0,1,0,0,27,0,0,5,12,5,10.6,0,0,5,10,5,11.0,0,9.4,-0.8,-3.12,Dropout,25-29,Q2,Q2,MEDIUM,38.0,1,1,0,0,1,Q2,25-29,MEDIUM,1.0,1.0,2.4,2.0,1.0,10.8,2.4,2.0,0,0.0,0.40000000000000036,10,10,1.0,1.0,2.4,2.0,1.0,10.8,Evening,HIGH,LOW
1,1,1,9500,1,1,130.0,1,1,19,5,5,129.1,1,0,0,1,0,0,18,0,0,7,9,7,13.044444444444444,0,0,8,10,8,13.595,0,15.5,2.8,-4.06,Graduate,15-19,Q3,Q2,MEDIUM,10.0,0,1,1,0,1,Q3,15-19,MEDIUM,1.0,1.0,1.2857142857142858,1.25,1.0,13.338074074074076,1.2857142857142858,1.25,0,0.0,0.5505555555555564,15,15,1.0,1.0,1.2857142857142858,1.25,1.0,13.338074074074076,Daytime,MEDIUM,LOW
2,7,1,9254,1,3,130.0,1,1,3,4,3,130.0,0,0,0,1,0,0,39,0,0,6,10,0,0.0,0,0,6,6,0,0.0,0,12.4,0.5,1.79,Dropout,30-39,Q3,Q2,MEDIUM,2.0,1,1,1,1,1,Q3,30-39,MEDIUM,0.0,0.0,1.6666666666666667,1.0,0.0,0.0,1.6666666666666667,1.0,0,0.0,0.0,0,12,0.0,0.0,1.6666666666666667,1.0,0.0,0.0,Daytime,MEDIUM,HIGH
1,39,1,9130,1,40,129.0,1,3,3,2,2,155.3,1,0,0,1,0,0,27,0,0,6,9,5,13.0,0,5,11,13,10,12.9,0,12.4,0.5,1.79,Dropout,25-29,Q4,Q2,MEDIUM,3.0,1,1,1,1,1,Q4,25-29,MEDIUM,0.8333333333333334,0.9090909090909091,1.5,1.1818181818181819,0.8823529411764706,12.933333333333334,1.5,1.1818181818181819,0,0.29411764705882354,-0.09999999999999964,15,17,0.8333333333333334,0.9090909090909091,1.5,1.1818181818181819,0.8823529411764706,12.933333333333334,Daytime,LOW,MEDIUM
1,17,1,9500,1,1,141.0,1,38,38,7,10,139.8,1,0,0,1,0,0,18,0,0,8,8,8,14.935,0,0,8,8,8,14.935,0,9.4,-0.8,-3.12,Graduate,15-19,Q4,Q4,MEDIUM,38.0,0,1,1,0,1,Q4,15-19,MEDIUM,1.0,1.0,1.0,1.0,1.0,14.935,1.0,1.0,0,0.0,0.0,16,16,1.0,1.0,1.0,1.0,1.0,14.935,Daytime,LOW,LOW
1,1,3,171,1,1,125.0,1,38,37,4,9,115.2,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Enrolled,15-19,Q1,Q1,MEDIUM,37.5,0,0,1,0,1,Q1,15-19,MEDIUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Daytime,HIGH,HIGH
1,1,2,9500,1,1,125.0,1,19,19,9,9,114.9,0,0,0,1,0,0,18,0,0,7,8,6,13.133333333333333,0,0,8,12,7,12.221428571428572,0,16.2,0.3,-0.92,Graduate,15-19,Q1,Q1,MEDIUM,19.0,0,0,1,0,1,Q1,15-19,MEDIUM,0.8571428571428571,0.875,1.1428571428571428,1.5,0.8666666666666667,12.642307692307693,1.1428571428571428,1.5,0,0.0,-0.9119047619047613,13,15,0.8571428571428571,0.875,1.1428571428571428,1.5,0.8666666666666667,12.642307692307693,Daytime,HIGH,MEDIUM
1,44,1,9238,1,39,130.0,1,19,1,9,9,131.9,0,0,0,1,0,1,21,0,3,6,7,6,12.0,0,2,6,7,6,12.0,0,13.9,-0.3,0.79,Graduate,20-24,Q3,Q2,LOW,10.0,1,1,1,0,1,Q3,20-24,LOW,1.0,1.0,1.1666666666666667,1.1666666666666667,1.0,12.0,1.1666666666666667,1.1666666666666667,0,0.4166666666666667,0.0,12,12,1.0,1.0,1.1666666666666667,1.1666666666666667,1.0,12.0,Daytime,LOW,LOW
1,17,3,171,1,1,133.0,1,1,37,4,7,126.0,1,0,0,1,1,1,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,Enrolled,15-19,Q2,Q2,LOW,19.0,0,0,1,0,1,Q2,15-19,LOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Daytime,MEDIUM,HIGH
1,17,1,9070,1,1,127.0,1,1,1,3,4,130.2,1,0,0,1,1,0,19,0,0,6,6,5,11.4,0,0,6,8,1,10.0,0,10.8,1.4,1.74,Enrolled,15-19,Q3,Q2,MEDIUM,1.0,0,1,1,0,1,Q3,15-19,MEDIUM,0.8333333333333334,0.16666666666666666,1.0,1.3333333333333333,0.5,11.166666666666666,1.0,1.3333333333333333,0,0.0,-1.4000000000000004,6,12,0.8333333333333334,0.16666666666666666,1.0,1.3333333333333333,0.5,11.166666666666666,Daytime,MEDIUM,HIGH
1,43,1,9070,1,1,116.0,1,1,1,3,3,120.9,0,0,0,1,1,0,24,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,12.7,3.7,-1.7,Enrolled,20-24,Q2,Q1,MEDIUM,1.0,1,1,1,0,1,Q2,20-24,MEDIUM,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0,12,0.0,0.0,1.0,1.0,0.0,0.0,Daytime,MEDIUM,HIGH
4,42,1,9500,1,19,133.1,1,1,1,5,5,126.0,1,0,0,1,1,0,29,0,2,7,10,5,11.9,0,1,8,10,5,11.0,0,13.9,-0.3,0.79,Dropout,25-29,Q2,Q2,MEDIUM,1.0,1,1,1,0,1,Q2,25-29,MEDIUM,0.7142857142857143,0.625,1.4285714285714286,1.25,0.6666666666666666,11.45,1.4285714285714286,1.25,0,0.2,-0.9000000000000004,10,15,0.7142857142857143,0.625,1.4285714285714286,1.25,0.6666666666666666,11.45,Daytime,MEDIUM,HIGH
1,1,3,171,1,1,139.0,1,19,19,5,3,128.2,1,0,0,1,1,1,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,Graduate,15-19,Q3,Q3,LOW,19.0,0,0,1,0,1,Q3,15-19,LOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Daytime,MEDIUM,HIGH
1,44,1,9003,1,39,130.0,1,19,37,9,9,130.0,1,0,0,1,1,0,23,0,0,6,8,6,12.571428571428571,0,0,6,7,6,12.428571428571429,0,8.9,1.4,3.51,Graduate,20-24,Q3,Q2,MEDIUM,28.0,1,1,1,0,1,Q3,20-24,MEDIUM,1.0,1.0,1.3333333333333333,1.1666666666666667,1.0,12.5,1.3333333333333333,1.1666666666666667,0,0.0,-0.14285714285714235,12,12,1.0,1.0,1.3333333333333333,1.1666666666666667,1.0,12.5,Daytime,MEDIUM,LOW
1,1,3,9147,1,1,125.0,1,1,38,7,7,120.1,0,0,1,1,1,0,19,0,0,5,8,5,11.2,0,0,5,10,4,10.75,3,16.2,0.3,-0.92,Dropout,15-19,Q2,Q1,HIGH,19.5,0,0,1,0,1,Q2,15-19,HIGH,1.0,0.8,1.6,2.0,0.9,11.0,1.6,2.0,0,0.0,-0.4499999999999993,9,10,1.0,0.8,1.6,2.0,0.9,11.0,Daytime,MEDIUM,MEDIUM
1,39,1,9254,1,1,160.0,1,19,37,7,10,100.0,0,0,0,1,1,0,26,0,0,6,7,6,12.0,0,0,6,8,5,10.8,0,12.7,3.7,-1.7,Enrolled,25-29,Q1,Q4,MEDIUM,28.0,1,1,1,0,1,Q1,25-29,MEDIUM,1.0,0.8333333333333334,1.1666666666666667,1.3333333333333333,0.9166666666666666,11.454545454545455,1.1666666666666667,1.3333333333333333,0,0.0,-1.1999999999999993,11,12,1.0,0.8333333333333334,1.1666666666666667,1.3333333333333333,0.9166666666666666,11.454545454545455,Daytime,HIGH,MEDIUM
1,17,1,9147,1,1,148.0,1,38,37,5,5,134.0,0,0,0,1,1,0,18,0,0,5,9,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Enrolled,15-19,Q3,Q4,MEDIUM,37.5,0,1,1,0,1,Q3,15-19,MEDIUM,0.0,0.0,1.8,1.0,0.0,0.0,1.8,1.0,0,0.0,0.0,0,10,0.0,0.0,1.8,1.0,0.0,0.0,Daytime,LOW,HIGH
1,17,1,9500,1,1,150.0,1,37,19,8,4,130.8,0,0,0,1,1,0,24,0,0,7,8,7,11.975,0,0,8,8,8,13.75,0,13.9,-0.3,0.79,Graduate,20-24,Q3,Q4,MEDIUM,28.0,1,1,1,0,1,Q3,20-24,MEDIUM,1.0,1.0,1.1428571428571428,1.0,1.0,12.921666666666665,1.1428571428571428,1.0,0,0.0,1.7750000000000004,15,15,1.0,1.0,1.1428571428571428,1.0,1.0,12.921666666666665,Daytime,MEDIUM,LOW
1,1,1,171,1,1,141.0,1,19,19,5,10,135.8,1,0,0,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Dropout,15-19,Q4,Q4,MEDIUM,19.0,0,1,1,0,1,Q4,15-19,MEDIUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Daytime,LOW,HIGH
1,17,4,9254,1,1,118.0,1,38,37,5,7,111.7,1,0,0,1,1,0,18,0,0,6,12,3,11.666666666666666,0,0,6,12,1,12.0,0,12.4,0.5,1.79,Dropout,15-19,Q1,Q1,MEDIUM,37.5,0,0,1,0,1,Q1,15-19,MEDIUM,0.5,0.16666666666666666,2.0,2.0,0.3333333333333333,11.75,2.0,2.0,0,0.0,0.3333333333333339,4,12,0.5,0.16666666666666666,2.0,2.0,0.3333333333333333,11.75,Daytime,HIGH,HIGH
1,1,2,9773,1,1,142.0,1,38,38,9,9,132.9,1,0,0,1,1,0,18,0,0,6,8,6,12.333333333333334,0,0,6,11,3,12.333333333333334,0,10.8,1.4,1.74,Graduate,15-19,Q3,Q4,MEDIUM,38.0,0,0,1,0,1,Q3,15-19,MEDIUM,1.0,0.5,1.3333333333333333,1.8333333333333333,0.75,12.333333333333334,1.3333333333333333,1.8333333333333333,0,0.0,0.0,9,12,1.0,0.5,1.3333333333333333,1.8333333333333333,0.75,12.333333333333334,Daytime,LOW,MEDIUM
1,17,3,9147,1,1,120.0,1,19,19,4,7,115.5,1,0,1,1,1,0,18,0,0,5,8,3,10.333333333333334,0,0,5,11,3,10.857142857142858,0,10.8,1.4,1.74,Dropout,15-19,Q1,Q1,HIGH,19.0,0,0,1,0,1,Q1,15-19,HIGH,0.6,0.6,1.6,2.2,0.6,10.595238095238095,1.6,2.2,0,0.0,0.5238095238095237,6,10,0.6,0.6,1.6,2.2,0.6,10.595238095238095,Daytime,HIGH,HIGH
1,18,4,9254,1,1,106.0,1,19,37,7,7,106.0,1,0,0,1,1,1,21,0,0,6,8,4,10.5,0,0,6,11,1,11.0,0,9.4,-0.8,-3.12,Dropout,20-24,Q1,Q1,LOW,28.0,1,0,1,0,1,Q1,20-24,LOW,0.6666666666666666,0.16666666666666666,1.3333333333333333,1.8333333333333333,0.4166666666666667,10.6,1.3333333333333333,1.8333333333333333,0,0.0,0.5,5,12,0.6666666666666666,0.16666666666666666,1.3333333333333333,1.8333333333333333,0.4166666666666667,10.6,Daytime,HIGH,HIGH
1,17,4,9773,1,1,121.0,1,1,19,9,8,120.3,1,0,1,1,1,1,19,0,0,6,6,6,13.666666666666666,0,0,6,6,6,13.333333333333334,0,8.9,1.4,3.51,Graduate,15-19,Q2,Q1,HIGH,10.0,0,0,1,0,1,Q2,15-19,HIGH,1.0,1.0,1.0,1.0,1.0,13.5,1.0,1.0,0,0.0,-0.33333333333333215,12,12,1.0,1.0,1.0,1.0,1.0,13.5,Daytime,MEDIUM,LOW
1,17,4,9500,1,1,150.0,1,38,37,9,9,130.8,0,0,0,1,1,1,22,0,0,7,7,7,14.842857142857142,0,0,8,9,8,15.055555555555555,0,16.2,0.3,-0.92,Graduate,20-24,Q3,Q4,LOW,37.5,1,0,1,0,1,Q3,20-24,LOW,1.0,1.0,1.0,1.125,1.0,14.956296296296296,1.0,1.125,0,0.0,0.21269841269841372,15,15,1.0,1.0,1.0,1.125,1.0,14.956296296296296,Daytime,MEDIUM,LOW
2,39,1,8014,0,1,120.0,1,37,37,9,6,117.0,0,0,0,1,1,0,33,0,0,6,8,6,12.0,0,0,6,6,6,11.666666666666666,0,10.8,1.4,1.74,Graduate,30-39,Q1,Q1,MEDIUM,37.0,1,1,0,0,1,Q1,30-39,MEDIUM,1.0,1.0,1.3333333333333333,1.0,1.0,11.833333333333334,1.3333333333333333,1.0,0,0.0,-0.3333333333333339,12,12,1.0,1.0,1.3333333333333333,1.0,1.0,11.833333333333334,Evening,HIGH,LOW
1,1,6,9853,1,1,114.0,1,19,19,9,9,110.2,1,0,0,1,1,0,20,0,0,6,8,5,12.2,0,0,6,7,5,12.2,0,10.8,1.4,1.74,Dropout,20-24,Q1,Q1,MEDIUM,19.0,1,0,1,0,1,Q1,20-24,MEDIUM,0.8333333333333334,0.8333333333333334,1.3333333333333333,1.1666666666666667,0.8333333333333334,12.2,1.3333333333333333,1.1666666666666667,0,0.0,0.0,10,12,0.8333333333333334,0.8333333333333334,1.3333333333333333,1.1666666666666667,0.8333333333333334,12.2,Daytime,HIGH,MEDIUM
1,39,1,9991,0,2,140.0,1,3,3,2,2,155.7,1,0,0,1,1,0,35,0,0,1,1,0,0.0,1,0,5,0,0,0.0,0,10.8,1.4,1.74,Dropout,30-39,Q4,Q3,MEDIUM,3.0,1,1,0,1,1,Q4,30-39,MEDIUM,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,6,0.0,0.0,1.0,0.0,0.0,0.0,Evening,LOW,HIGH
1,39,1,9003,1,4,160.0,1,3,3,4,2,180.4,0,0,1,1,1,0,24,0,6,12,17,6,12.166666666666666,0,7,12,14,10,13.3,0,12.4,0.5,1.79,Dropout,20-24,Q4,Q4,HIGH,3.0,1,1,1,1,1,Q4,20-24,HIGH,0.5,0.8333333333333334,1.4166666666666667,1.1666666666666667,0.6666666666666666,12.875,1.4166666666666667,1.1666666666666667,0,0.5416666666666666,1.1333333333333346,16,24,0.5,0.8333333333333334,1.4166666666666667,1.1666666666666667,0.6666666666666666,12.875,Daytime,LOW,HIGH
1,17,1,9254,1,1,120.0,1,19,19,4,4,125.5,0,0,0,1,1,0,18,0,0,5,6,5,12.0,0,0,5,8,3,11.333333333333334,0,12.7,3.7,-1.7,Enrolled,15-19,Q2,Q1,MEDIUM,19.0,0,1,1,0,1,Q2,15-19,MEDIUM,1.0,0.6,1.2,1.6,0.8,11.75,1.2,1.6,0,0.0,-0.6666666666666661,8,10,1.0,0.6,1.2,1.6,0.8,11.75,Daytime,MEDIUM,MEDIUM
2,39,1,8014,0,1,130.0,1,37,37,9,6,110.0,1,0,0,1,0,0,33,0,0,6,7,6,11.0,0,0,6,11,5,11.0,0,9.4,-0.8,-3.12,Graduate,30-39,Q1,Q2,MEDIUM,37.0,1,1,0,0,1,Q1,30-39,MEDIUM,1.0,0.8333333333333334,1.1666666666666667,1.8333333333333333,0.9166666666666666,11.0,1.1666666666666667,1.8333333333333333,0,0.0,0.0,11,12,1.0,0.8333333333333334,1.1666666666666667,1.8333333333333333,0.9166666666666666,11.0,Evening,HIGH,MEDIUM
1,42,1,9500,1,1,160.0,1,37,38,9,7,161.0,1,0,0,1,0,1,22,0,0,8,8,7,13.08,0,0,8,8,7,13.08,0,10.8,1.4,1.74,Graduate,20-24,Q4,Q4,LOW,37.5,1,1,1,0,1,Q4,20-24,LOW,0.875,0.875,1.0,1.0,0.875,13.08,1.0,1.0,0,0.0,0.0,14,16,0.875,0.875,1.0,1.0,0.875,13.08,Daytime,LOW,MEDIUM
1,39,1,9670,1,1,120.0,1,1,19,4,5,100.0,0,0,0,1,0,1,25,0,0,5,7,4,10.5,0,0,5,7,5,11.6,0,9.4,-0.8,-3.12,Graduate,25-29,Q1,Q1,LOW,10.0,1,1,1,0,1,Q1,25-29,LOW,0.8,1.0,1.4,1.4,0.9,11.11111111111111,1.4,1.4,0,0.0,1.0999999999999996,9,10,0.8,1.0,1.4,1.4,0.9,11.11111111111111,Daytime,HIGH,MEDIUM
1,17,1,9070,1,1,124.0,1,19,38,4,0,117.6,1,0,0,1,1,0,20,0,0,6,9,6,10.666666666666666,1,0,6,6,5,11.2,0,7.6,2.6,0.32,Graduate,20-24,Q1,Q1,MEDIUM,28.5,1,1,1,0,1,Q1,20-24,MEDIUM,1.0,0.8333333333333334,1.5,1.0,0.9166666666666666,10.909090909090908,1.5,1.0,0,0.0,0.5333333333333332,11,12,1.0,0.8333333333333334,1.5,1.0,0.9166666666666666,10.909090909090908,Daytime,HIGH,MEDIUM
1,1,6,9147,1,1,143.0,1,38,37,9,9,128.7,1,0,0,1,1,0,23,0,0,5,6,4,14.0,0,0,5,5,5,13.8,0,11.1,0.6,2.02,Enrolled,20-24,Q3,Q4,MEDIUM,37.5,1,0,1,0,1,Q3,20-24,MEDIUM,0.8,1.0,1.2,1.0,0.9,13.88888888888889,1.2,1.0,0,0.0,-0.1999999999999993,9,10,0.8,1.0,1.2,1.0,0.9,13.88888888888889,Daytime,MEDIUM,MEDIUM
1,43,2,9119,1,1,115.0,1,38,19,9,6,112.2,1,0,1,1,1,0,18,0,0,5,9,2,10.0,0,0,5,9,0,0.0,0,15.5,2.8,-4.06,Enrolled,15-19,Q1,Q1,HIGH,28.5,0,0,1,0,1,Q1,15-19,HIGH,0.4,0.0,1.8,1.8,0.2,10.0,1.8,1.8,0,0.0,0.0,2,10,0.4,0.0,1.8,1.8,0.2,10.0,Daytime,HIGH,HIGH
1,39,1,9500,1,1,133.1,1,1,1,4,10,100.8,0,0,0,1,1,0,24,0,0,7,18,0,0.0,0,0,7,7,0,0.0,0,13.9,-0.3,0.79,Dropout,20-24,Q1,Q2,MEDIUM,1.0,1,1,1,0,1,Q1,20-24,MEDIUM,0.0,0.0,2.5714285714285716,1.0,0.0,0.0,2.5714285714285716,1.0,0,0.0,0.0,0,14,0.0,0.0,2.5714285714285716,1.0,0.0,0.0,Daytime,HIGH,HIGH
1,17,2,9773,1,1,133.1,41,19,1,9,9,105.0,1,0,0,0,0,0,21,1,0,6,6,6,14.0,0,0,6,6,6,13.5,0,8.9,1.4,3.51,Graduate,20-24,Q1,Q2,HIGH,10.0,1,0,1,0,0,Q1,20-24,HIGH,1.0,1.0,1.0,1.0,1.0,13.75,1.0,1.0,0,0.0,-0.5,12,12,1.0,1.0,1.0,1.0,1.0,13.75,Daytime,HIGH,LOW
1,15,1,9130,1,1,133.1,41,1,1,4,4,100.0,0,0,0,1,0,0,26,1,0,6,7,2,12.0,1,0,6,6,0,0.0,0,8.9,1.4,3.51,Dropout,25-29,Q1,Q2,MEDIUM,1.0,1,1,1,0,0,Q1,25-29,MEDIUM,0.3333333333333333,0.0,1.1666666666666667,1.0,0.16666666666666666,12.0,1.1666666666666667,1.0,0,0.0,0.0,2,12,0.3333333333333333,0.0,1.1666666666666667,1.0,0.16666666666666666,12.0,Daytime,HIGH,HIGH
2,39,1,9853,1,10,133.1,1,37,34,0,0,115.5,0,0,0,1,0,0,39,0,0,6,12,3,12.666666666666666,0,0,6,14,0,0.0,1,7.6,2.6,0.32,Dropout,30-39,Q1,Q2,MEDIUM,35.5,1,1,1,0,1,Q1,30-39,MEDIUM,0.5,0.0,2.0,2.3333333333333335,0.25,12.666666666666666,2.0,2.3333333333333335,0,0.0,0.0,3,12,0.5,0.0,2.0,2.3333333333333335,0.25,12.666666666666666,Daytime,HIGH,HIGH
2,39,1,8014,0,1,133.1,1,37,19,9,9,114.0,0,0,0,1,0,0,44,0,2,8,11,8,11.875,0,0,6,7,6,12.333333333333334,0,12.7,3.7,-1.7,Graduate,40+,Q1,Q2,MEDIUM,28.0,1,1,0,0,1,Q1,40+,MEDIUM,1.0,1.0,1.375,1.1666666666666667,1.0,12.071428571428571,1.375,1.1666666666666667,0,0.14285714285714285,0.4583333333333339,14,14,1.0,1.0,1.375,1.1666666666666667,1.0,12.071428571428571,Evening,HIGH,LOW
1,15,1,9119,1,1,130.0,26,38,3,9,2,137.0,1,0,0,1,1,0,19,1,0,5,9,5,14.0,0,0,5,11,3,13.25,0,13.9,-0.3,0.79,Enrolled,15-19,Q4,Q2,MEDIUM,20.5,0,1,1,0,0,Q4,15-19,MEDIUM,1.0,0.6,1.8,2.2,0.8,13.71875,1.8,2.2,0,0.0,-0.75,8,10,1.0,0.6,1.8,2.2,0.8,13.71875,Daytime,LOW,MEDIUM
1,1,5,9773,1,1,135.0,1,37,1,5,5,124.9,1,0,0,1,0,0,18,0,0,6,6,6,13.666666666666666,0,0,6,6,6,13.333333333333334,0,8.9,1.4,3.51,Graduate,15-19,Q2,Q3,MEDIUM,19.0,0,0,1,0,1,Q2,15-19,MEDIUM,1.0,1.0,1.0,1.0,1.0,13.5,1.0,1.0,0,0.0,-0.33333333333333215,12,12,1.0,1.0,1.0,1.0,1.0,13.5,Daytime,MEDIUM,LOW
1,1,5,9500,1,1,132.0,1,37,37,7,7,120.3,1,0,0,1,0,1,18,0,0,7,7,7,13.75,0,0,8,9,8,14.47777777777778,0,12.4,0.5,1.79,Graduate,15-19,Q2,Q2,LOW,37.0,0,0,1,0,1,Q2,15-19,LOW,1.0,1.0,1.0,1.125,1.0,14.13814814814815,1.0,1.125,0,0.0,0.7277777777777796,15,15,1.0,1.0,1.0,1.125,1.0,14.13814814814815,Daytime,MEDIUM,LOW
1,1,1,9085,1,1,135.0,1,1,2,9,1,134.3,1,0,0,1,0,0,19,0,0,5,7,5,14.2,2,0,5,7,5,13.8,0,12.7,3.7,-1.7,Enrolled,15-19,Q3,Q3,MEDIUM,1.5,0,1,1,0,1,Q3,15-19,MEDIUM,1.0,1.0,1.4,1.4,1.0,14.0,1.4,1.4,0,0.0,-0.3999999999999986,10,10,1.0,1.0,1.4,1.4,1.0,14.0,Daytime,LOW,LOW
1,1,4,9500,1,1,115.0,1,3,3,2,2,111.5,1,0,1,0,0,0,19,0,0,7,10,4,11.96,0,0,7,7,0,0.0,0,13.9,-0.3,0.79,Dropout,15-19,Q1,Q1,HIGH,3.0,0,0,1,0,1,Q1,15-19,HIGH,0.5714285714285714,0.0,1.4285714285714286,1.0,0.2857142857142857,11.96,1.4285714285714286,1.0,0,0.0,0.0,4,14,0.5714285714285714,0.0,1.4285714285714286,1.0,0.2857142857142857,11.96,Daytime,HIGH,HIGH
1,53,1,9085,1,42,130.0,1,38,38,9,9,128.8,0,0,0,1,0,0,21,0,7,10,12,8,12.875,0,4,9,14,5,13.4,0,8.9,1.4,3.51,Dropout,20-24,Q3,Q2,MEDIUM,38.0,1,1,1,1,1,Q3,20-24,MEDIUM,0.8,0.5555555555555556,1.2,1.5555555555555556,0.6842105263157895,13.076923076923077,1.2,1.5555555555555556,0,0.5789473684210527,0.5250000000000004,13,19,0.8,0.5555555555555556,1.2,1.5555555555555556,0.6842105263157895,13.076923076923077,Daytime,MEDIUM,MEDIUM
1,1,4,171,1,1,133.1,1,1,1,9,10,110.0,1,0,0,1,0,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,Graduate,20-24,Q1,Q2,MEDIUM,1.0,1,0,1,0,1,Q1,20-24,MEDIUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Daytime,HIGH,HIGH
